age,change_type,client_tenure_days,date,driver_type,drivers_cancelled,drivers_created,family_type,new_driver_no,new_expiry_date,new_license_no,new_premium,new_vehicle_no,new_vehicle_type,new_vin,old_expiry_date,old_vehicle_no,old_vehicle_type,old_vin,policy_no,premium,removed_driver_no,removed_license_no,removed_vehicle_no,removed_vehicle_type,removed_vin,vehicles_cancelled,vehicles_created
28,driver_addition,,2019-03-01,spouse,,,,02,,JOOE853XJ,,,,,,,,,00000927,,,,,,,,
27,driver_addition,,2019-03-01,spouse,,,,02,,OXYO307VJ,,,,,,,,,00000303,,,,,,,,
21,driver_addition,,2019-03-01,secondary,,,,04,,AJQT217RJ,,,,,,,,,00000882,,,,,,,,
16,driver_addition,,2019-03-01,secondary,,,,03,,YWCI499TP,,,,,,,,,00000524,,,,,,,,
59,driver_removal,,2019-03-01,spouse,,,,,,,,,,,,,,,00000648,,02,LXIQ448GU,,,,,
24,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00000934,,03,BGNX244XP,,,,,
44,driver_removal,,2019-03-01,spouse,,,,,,,,,,,,,,,00001247,,01,REKN656GO,,,,,
18,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00001021,,03,KYHL115XR,,,,,
18,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00000596,,03,WKBP690HQ,,,,,
16,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00000065,,03,WTBC238ER,,,,,
24,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00000429,,03,TGQB901QQ,,,,,
25,driver_removal,,2019-03-01,secondary,,,,,,,,,,,,,,,00000542,,03,JTLG254YF,,,,,
,policy_cancellation,,2019-03-01,,1,,,,,,,,,,,,,,00000061,,,,,,,1,
,policy_renewal,365,2019-03-01,,,,,,2020-03-02,,1459.97,,,,2019-03-03,,,,00000062,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-03,,1254.94,,,,2019-03-04,,,,00000063,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-04,,1607.22,,,,2019-03-05,,,,00000064,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-05,,1603.52,,,,2019-03-06,,,,00000065,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-06,,1304.46,,,,2019-03-07,,,,00000066,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-07,,1411.21,,,,2019-03-08,,,,00000067,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-09,,1496.76,,,,2019-03-10,,,,00000069,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-10,,1367.97,,,,2019-03-11,,,,00000070,,,,,,,,
,policy_cancellation,,2019-03-01,,4,,,,,,,,,,,,,,00000071,,,,,,,2,
,policy_renewal,365,2019-03-01,,,,,,2020-03-12,,1444.45,,,,2019-03-13,,,,00000072,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-13,,1393.58,,,,2019-03-14,,,,00000073,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-14,,1285.68,,,,2019-03-15,,,,00000074,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-15,,1233.88,,,,2019-03-16,,,,00000075,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-16,,1557.75,,,,2019-03-17,,,,00000076,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-17,,1335.7,,,,2019-03-18,,,,00000077,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-18,,1451.55,,,,2019-03-19,,,,00000078,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-19,,1255.09,,,,2019-03-20,,,,00000079,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-20,,1147.42,,,,2019-03-21,,,,00000080,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-21,,1483.03,,,,2019-03-22,,,,00000081,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-22,,1463.31,,,,2019-03-23,,,,00000082,,,,,,,,
,policy_cancellation,,2019-03-01,,1,,,,,,,,,,,,,,00000083,,,,,,,1,
,policy_renewal,365,2019-03-01,,,,,,2020-03-25,,1580.26,,,,2019-03-26,,,,00000085,,,,,,,,
,policy_cancellation,,2019-03-01,,1,,,,,,,,,,,,,,00000086,,,,,,,1,
,policy_renewal,365,2019-03-01,,,,,,2020-03-27,,1355.15,,,,2019-03-28,,,,00000087,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-03-29,,1505.88,,,,2019-03-30,,,,00000089,,,,,,,,
,policy_cancellation,,2019-03-01,,2,,,,,,,,,,,,,,00000090,,,,,,,1,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1329.63,,,,2019-03-01,,,,00001236,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1403.46,,,,2019-03-01,,,,00001237,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1230.5,,,,2019-03-01,,,,00001238,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1200.49,,,,2019-03-01,,,,00001239,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1492.75,,,,2019-03-01,,,,00001240,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1479.96,,,,2019-03-01,,,,00001241,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1365.79,,,,2019-03-01,,,,00001242,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1315.53,,,,2019-03-01,,,,00001243,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1531.17,,,,2019-03-01,,,,00001244,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1649.74,,,,2019-03-01,,,,00001245,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1522.82,,,,2019-03-01,,,,00001246,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1239.19,,,,2019-03-01,,,,00001247,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1346.02,,,,2019-03-01,,,,00001248,,,,,,,,
,policy_cancellation,,2019-03-01,,4,,,,,,,,,,,,,,00001249,,,,,,,3,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1244.93,,,,2019-03-01,,,,00001251,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1361.95,,,,2019-03-01,,,,00001252,,,,,,,,
,policy_renewal,365,2019-03-01,,,,,,2020-02-29,,1424.37,,,,2019-03-01,,,,00001253,,,,,,,,
,policy_cancellation,,2019-03-01,,2,,,,,,,,,,,,,,00001095,,,,,,,2,
,policy_cancellation,,2019-03-01,,2,,,,,,,,,,,,,,00001420,,,,,,,3,
,policy_cancellation,,2019-03-01,,3,,,,,,,,,,,,,,00000373,,,,,,,3,
,policy_cancellation,,2019-03-01,,4,,,,,,,,,,,,,,00000033,,,,,,,3,
,policy_cancellation,,2019-03-01,,4,,,,,,,,,,,,,,00000421,,,,,,,2,
,policy_cancellation,,2019-03-01,,2,,,,,,,,,,,,,,00000032,,,,,,,2,
,policy_cancellation,,2019-03-01,,1,,,,,,,,,,,,,,00001431,,,,,,,1,
,new_policy,,2019-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001464,1412.87,,,,,,,1
,new_policy,,2019-03-01,,,2,family_single_vehicle,,,,,,,,,,,,00001465,1331.44,,,,,,,1
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001466,1271.37,,,,,,,2
,new_policy,,2019-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001467,1408.06,,,,,,,2
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001468,1304.03,,,,,,,3
,new_policy,,2019-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001469,1358.55,,,,,,,1
,new_policy,,2019-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00001470,1396.35,,,,,,,1
,new_policy,,2019-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00001471,1469.58,,,,,,,1
,new_policy,,2019-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00001472,1536.48,,,,,,,1
,new_policy,,2019-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001473,1222.94,,,,,,,2
,new_policy,,2019-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001474,1366.2,,,,,,,3
,new_policy,,2019-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001475,1767.59,,,,,,,1
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001476,1288.66,,,,,,,3
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001477,1271.92,,,,,,,3
,new_policy,,2019-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001478,1118.01,,,,,,,2
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001479,1082.12,,,,,,,3
,new_policy,,2019-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001480,1470.74,,,,,,,1
,new_policy,,2019-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00001481,1261.31,,,,,,,1
,new_policy,,2019-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001482,1242.1,,,,,,,2
,new_policy,,2019-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001483,1244.4,,,,,,,2
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Convertible,JSWP1ZDD4A2YMFM9G,,01,Hatchback,PHU52K638EVF5APXT,00001398,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Hatchback,N6912U5R42UPJDRDJ,,01,Wagon,TRD2MLHM7T5HBHKV7,00000652,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Sports Car,BCSEA7PM9JU59D07C,,01,Crossover,W8MCWV127DYZ7WNA5,00000760,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Coupe,55TDA86N79GAG8PX4,,01,Truck,UNSVVBL629UBG2MLP,00001299,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Sedan,VL4RAFG985PW6CV0X,,01,Coupe,WDNR134842MWTH8ZZ,00001477,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,SUV,9VS3J7SJ46K4EETE9,,01,Coupe,KP2NVCKG1ZXSTUN8K,00000425,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Sedan,3AH1EB3H391FA9VF5,,01,SUV,G03RCL77441WWYG34,00001379,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,03,Crossover,GZK7K7A6743XZFHNY,,01,Coupe,DFFRB4F42DPCJ60TA,00000738,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,04,SUV,C51CX5XG87LRM8TD9,,01,Sports Car,2GVYUYJ875BGZAX8A,00001101,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Coupe,H5FZGZMH0313K718B,,01,Convertible,XNK8P2WL1GFNV3YKL,00000378,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,04,Hatchback,A5B0U95H0M9DKCMKN,,03,Crossover,AWV3YM0774ENS13FG,00000678,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Wagon,CW37DB4A6FVTHY6HH,,01,Convertible,C9G2PW7V0LTWN1JG4,00000981,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,05,SUV,LMDT9ZRL9Z8J7JKSP,,01,Wagon,G1PTTC4S2BAR1H9M9,00000488,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Convertible,RPJ4M1BU1MSAMS5LL,,01,Minivan,0JBM75U395JAY270M,00001436,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,05,Convertible,EN8BG2RR896WM6T3W,,01,Coupe,MPDXN9R752GRBE9A7,00001145,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Sports Car,24373EF2502WSN871,,01,Coupe,SCPCTGF262S5ULF12,00001392,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Hatchback,URWMF37C4TNV0FHG1,,01,Crossover,U6J780WK8RZHS92Z0,00001443,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Crossover,YR6NY9E62JPM4M7UR,,01,Sports Car,H4YVPREP6BW94YM6G,00001447,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Wagon,K3LT1P7J2VKKMPX3N,,01,Sedan,3K0MRTZY2YZMXZU6P,00001276,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,04,SUV,2SU9ZESW0P8ZSLCX6,,03,SUV,6ZLC5KUT6Z83SCDDZ,00000192,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,03,Convertible,F2VZNRD444MW64UX9,,01,Sedan,8WK4732J20UH2T1AL,00000681,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,03,Crossover,54RJ8KZ62FEX1BWK1,,02,SUV,JYR43WFV32KJ8KA63,00000899,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,03,Wagon,C6RU1D1Z0A5176ESR,,02,Hatchback,JHDB7GE544T05X62K,00000873,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,04,Convertible,F4R3H4NJ2KLA7W1MS,,01,Sports Car,XV6ZSRJ9486V41WL5,00000621,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,02,Coupe,TE0YXWJ493JBHL5BW,,01,Truck,08CYVSM17Z3S3UGA0,00000606,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,04,Hatchback,V9090BED4FZ3DEJ1C,,02,Wagon,MM9KSLXW3NHTGF1WN,00001159,,,,,,,,
,vehicle_replacement,,2019-04-01,,,,,,,,,03,Hatchback,FC9AX8BT09VEERCPG,,02,Convertible,MD4MZE7R79V7AZ86Z,00000802,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,04,Truck,8N40ZVAW4A5DM6JXS,,,,,00001112,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,04,Wagon,NBYDY9RE6E6S7H740,,,,,00001040,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,03,Hatchback,VBGX1D8E9ED1ZRCMX,,,,,00000350,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,06,Hatchback,ZVR8L6FE4LC99GKK9,,,,,00000909,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,03,Sports Car,CDA5AEZL89FZ5NSZ5,,,,,00000302,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,04,Sports Car,P280K2T24JW38CKAD,,,,,00000135,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,03,Coupe,JGJY2Z6Y8XY4ZWP8R,,,,,00001171,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,02,Sedan,8BVNVB085SGUKP3HH,,,,,00000822,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,02,Sedan,1BJW5SLB0KY9YLL0J,,,,,00000748,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,02,Hatchback,EKTA7SAA9DZRNPZLG,,,,,00001417,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,02,Minivan,L93FDGW125XBYAFNM,,,,,00000834,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,03,Sedan,B5H1LT2Z7BM76M03D,,,,,00000480,,,,,,,,
,vehicle_addition,,2019-04-01,,,,,,,,,02,Hatchback,7ZUC8J3V4NCGD5EX5,,,,,00001456,,,,,,,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00001129,,,,01,Sports Car,BVAVX8UF23U0BUGDE,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00000995,,,,03,Sedan,98SYEFXK2Z42D0XF8,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00000067,,,,01,SUV,JKDP4E5F70A5PYF2S,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00000893,,,,04,Wagon,GF7HGFRK370XUKY7A,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00000315,,,,02,Sports Car,88SM4SJN2S5SRREUW,,
,vehicle_removal,,2019-04-01,,,,,,,,,,,,,,,,00000209,,,,02,Coupe,4GJ2K8017SJRD0MY6,,
56,driver_addition,,2019-04-01,spouse,,,,02,,CHFW103SD,,,,,,,,,00000337,,,,,,,,
30,driver_addition,,2019-04-01,spouse,,,,02,,ZODN638LF,,,,,,,,,00000691,,,,,,,,
26,driver_addition,,2019-04-01,spouse,,,,02,,BQPU724ZP,,,,,,,,,00000513,,,,,,,,
20,driver_addition,,2019-04-01,secondary,,,,04,,TOZU710ZQ,,,,,,,,,00000923,,,,,,,,
35,driver_addition,,2019-04-01,spouse,,,,02,,WJWM948MB,,,,,,,,,00001444,,,,,,,,
23,driver_addition,,2019-04-01,secondary,,,,04,,PZDX506UR,,,,,,,,,00000665,,,,,,,,
25,driver_addition,,2019-04-01,secondary,,,,04,,SKEV478BJ,,,,,,,,,00000195,,,,,,,,
18,driver_addition,,2019-04-01,secondary,,,,02,,LWLM838OA,,,,,,,,,00001401,,,,,,,,
34,driver_addition,,2019-04-01,spouse,,,,02,,ZZSQ992AN,,,,,,,,,00000052,,,,,,,,
34,driver_addition,,2019-04-01,spouse,,,,02,,FGIX389CG,,,,,,,,,00000576,,,,,,,,
26,driver_addition,,2019-04-01,spouse,,,,02,,TPST586RS,,,,,,,,,00000333,,,,,,,,
25,driver_addition,,2019-04-01,secondary,,,,02,,BVIG741FF,,,,,,,,,00001465,,,,,,,,
59,driver_addition,,2019-04-01,spouse,,,,02,,IYZB035GI,,,,,,,,,00001276,,,,,,,,
46,driver_addition,,2019-04-01,spouse,,,,02,,FUJB122BB,,,,,,,,,00000886,,,,,,,,
44,driver_removal,,2019-04-01,spouse,,,,,,,,,,,,,,,00001253,,02,UCWO652OU,,,,,
23,driver_removal,,2019-04-01,secondary,,,,,,,,,,,,,,,00000386,,03,YPLC513JJ,,,,,
22,driver_removal,,2019-04-01,secondary,,,,,,,,,,,,,,,00001178,,03,IXNM344AW,,,,,
25,driver_removal,,2019-04-01,secondary,,,,,,,,,,,,,,,00001042,,03,YEOO178AG,,,,,
22,driver_removal,,2019-04-01,secondary,,,,,,,,,,,,,,,00000565,,03,DEHE027NG,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1179.1,,,,2019-04-01,,,,00000091,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-01,,1229.34,,,,2019-04-02,,,,00000092,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-02,,1759.74,,,,2019-04-03,,,,00000093,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-03,,1257.66,,,,2019-04-04,,,,00000094,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-04,,1449.41,,,,2019-04-05,,,,00000095,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-05,,1371.24,,,,2019-04-06,,,,00000096,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-06,,1216.09,,,,2019-04-07,,,,00000097,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-07,,1520.42,,,,2019-04-08,,,,00000098,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-09,,1409.84,,,,2019-04-10,,,,00000100,,,,,,,,
,policy_cancellation,,2019-04-01,,4,,,,,,,,,,,,,,00000101,,,,,,,2,
,policy_renewal,365,2019-04-01,,,,,,2020-04-11,,1513.06,,,,2019-04-12,,,,00000102,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-12,,1312.07,,,,2019-04-13,,,,00000103,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-13,,1301.59,,,,2019-04-14,,,,00000104,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-14,,1478.44,,,,2019-04-15,,,,00000105,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-15,,1147.34,,,,2019-04-16,,,,00000106,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-16,,1399.27,,,,2019-04-17,,,,00000107,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-17,,1425.19,,,,2019-04-18,,,,00000108,,,,,,,,
,policy_cancellation,,2019-04-01,,3,,,,,,,,,,,,,,00000109,,,,,,,2,
,policy_renewal,365,2019-04-01,,,,,,2020-04-19,,1603.75,,,,2019-04-20,,,,00000110,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-20,,1187.25,,,,2019-04-21,,,,00000111,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-21,,1426.44,,,,2019-04-22,,,,00000112,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-22,,1159.08,,,,2019-04-23,,,,00000113,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-23,,1806.95,,,,2019-04-24,,,,00000114,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-24,,1396.64,,,,2019-04-25,,,,00000115,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-25,,1549.94,,,,2019-04-26,,,,00000116,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-26,,1597.76,,,,2019-04-27,,,,00000117,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-27,,1187.3,,,,2019-04-28,,,,00000118,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-28,,1372.19,,,,2019-04-29,,,,00000119,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-04-29,,1472.37,,,,2019-04-30,,,,00000120,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1194.5,,,,2019-04-01,,,,00001254,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1225.26,,,,2019-04-01,,,,00001255,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1585.48,,,,2019-04-01,,,,00001257,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1267.31,,,,2019-04-01,,,,00001258,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1510.94,,,,2019-04-01,,,,00001259,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1243.53,,,,2019-04-01,,,,00001260,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1484.54,,,,2019-04-01,,,,00001261,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1292.45,,,,2019-04-01,,,,00001262,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1723.4,,,,2019-04-01,,,,00001263,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1314.58,,,,2019-04-01,,,,00001264,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1227.93,,,,2019-04-01,,,,00001265,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1319.77,,,,2019-04-01,,,,00001266,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1475.9,,,,2019-04-01,,,,00001267,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1302.99,,,,2019-04-01,,,,00001268,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1395.36,,,,2019-04-01,,,,00001269,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1408.67,,,,2019-04-01,,,,00001270,,,,,,,,
,policy_renewal,365,2019-04-01,,,,,,2020-03-31,,1236.63,,,,2019-04-01,,,,00001271,,,,,,,,
,policy_cancellation,,2019-04-01,,3,,,,,,,,,,,,,,00000573,,,,,,,2,
,policy_cancellation,,2019-04-01,,1,,,,,,,,,,,,,,00001110,,,,,,,1,
,policy_cancellation,,2019-04-01,,2,,,,,,,,,,,,,,00000417,,,,,,,3,
,policy_cancellation,,2019-04-01,,1,,,,,,,,,,,,,,00001469,,,,,,,1,
,policy_cancellation,,2019-04-01,,1,,,,,,,,,,,,,,00000046,,,,,,,3,
,policy_cancellation,,2019-04-01,,1,,,,,,,,,,,,,,00000076,,,,,,,1,
,policy_cancellation,,2019-04-01,,3,,,,,,,,,,,,,,00000437,,,,,,,4,
,policy_cancellation,,2019-04-01,,3,,,,,,,,,,,,,,00000010,,,,,,,4,
,policy_cancellation,,2019-04-01,,2,,,,,,,,,,,,,,00001482,,,,,,,2,
,new_policy,,2019-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001484,1481.96,,,,,,,2
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001485,1399.49,,,,,,,1
,new_policy,,2019-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001486,1226.49,,,,,,,3
,new_policy,,2019-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001487,1602.4,,,,,,,1
,new_policy,,2019-04-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001488,1086.49,,,,,,,3
,new_policy,,2019-04-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001489,1346.85,,,,,,,2
,new_policy,,2019-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001490,1074.65,,,,,,,3
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001491,1484.63,,,,,,,1
,new_policy,,2019-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001492,1332.77,,,,,,,2
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001493,1254.13,,,,,,,1
,new_policy,,2019-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001494,1357.65,,,,,,,2
,new_policy,,2019-04-01,,,2,family_single_vehicle,,,,,,,,,,,,00001495,1375.37,,,,,,,1
,new_policy,,2019-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001496,1495.51,,,,,,,1
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001497,1353.43,,,,,,,1
,new_policy,,2019-04-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001498,1132.51,,,,,,,3
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001499,1248.83,,,,,,,1
,new_policy,,2019-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001500,1336.69,,,,,,,2
,new_policy,,2019-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001501,1420.15,,,,,,,1
,new_policy,,2019-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001502,1266.35,,,,,,,1
,new_policy,,2019-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001503,1755.68,,,,,,,1
,vehicle_replacement,,2019-05-01,,,,,,,,,02,Minivan,ABCLXHYS0K260ET72,,01,Minivan,P0MMCTW36YJM43HYZ,00001318,,,,,,,,
,vehicle_replacement,,2019-05-01,,,,,,,,,02,Sedan,MSPD0P0A7B4YD7Y6D,,01,Sedan,K1W5YAF58CPNARZ1B,00000171,,,,,,,,
,vehicle_replacement,,2019-05-01,,,,,,,,,02,Hatchback,2JUW9BYU13R7FFRAT,,01,Crossover,WCD5DL41899851AGJ,00001416,,,,,,,,
